# This file is generated on 06-Dec-2021 at 11:56:23 and contains for each site, each satellite, frequency:
# att_rain_cdf_val = cdf value of attenuation due to rain (dB); att_rain_cdf_prob = cdf probability of attenuation due to rain (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to rain results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 75GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_rain_cdf_val (dB), att_rain_cdf_prob (%)
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 4, 7.5000e+01, 1.2255e+02, 1.0000e-02
1, 4, 7.5000e+01, 1.0633e+02, 1.6000e-02
1, 4, 7.5000e+01, 8.9236e+01, 2.7000e-02
1, 4, 7.5000e+01, 7.3904e+01, 4.5000e-02
1, 4, 7.5000e+01, 5.9499e+01, 7.7000e-02
1, 4, 7.5000e+01, 4.7286e+01, 1.3000e-01
1, 4, 7.5000e+01, 3.7712e+01, 2.1000e-01
1, 4, 7.5000e+01, 2.9145e+01, 3.5000e-01
1, 4, 7.5000e+01, 2.1796e+01, 6.0000e-01
1, 4, 7.5000e+01, 1.6758e+01, 9.5000e-01
1, 4, 7.5000e+01, 1.1775e+01, 1.7000e+00
1, 4, 7.5000e+01, 8.1662e+00, 3.0000e+00
1, 4, 7.5000e+01, 5.6908e+00, 5.1000e+00
1, 4, 7.5000e+01, 4.0190e+00, 8.3000e+00
1, 4, 7.5000e+01, 3.0567e+00, 1.2000e+01
1, 4, 7.5000e+01, 2.1460e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.4892e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.0643e+00, 4.5000e+01
1, 4, 7.5000e+01, 8.3310e-01, 6.0000e+01
1, 4, 7.5000e+01, 6.4858e-01, 8.0000e+01
1, 4, 7.5000e+01, 5.4179e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
1, 5, 7.5000e+01, 1.0450e+01, 1.7000e+00
1, 5, 7.5000e+01, 7.2294e+00, 3.0000e+00
1, 5, 7.5000e+01, 5.0263e+00, 5.1000e+00
1, 5, 7.5000e+01, 3.5422e+00, 8.3000e+00
1, 5, 7.5000e+01, 2.6897e+00, 1.2000e+01
1, 5, 7.5000e+01, 1.8846e+00, 1.9000e+01
1, 5, 7.5000e+01, 1.3051e+00, 3.0000e+01
1, 5, 7.5000e+01, 9.3112e-01, 4.5000e+01
1, 5, 7.5000e+01, 7.2795e-01, 6.0000e+01
1, 5, 7.5000e+01, 5.6600e-01, 8.0000e+01
1, 5, 7.5000e+01, 4.7239e-01, 9.8000e+01
1, 5, 7.5000e+01, 1.1123e+02, 1.0000e-02
1, 5, 7.5000e+01, 9.6306e+01, 1.6000e-02
1, 5, 7.5000e+01, 8.0640e+01, 2.7000e-02
1, 5, 7.5000e+01, 6.6636e+01, 4.5000e-02
1, 5, 7.5000e+01, 5.3521e+01, 7.7000e-02
1, 5, 7.5000e+01, 4.2439e+01, 1.3000e-01
1, 5, 7.5000e+01, 3.3775e+01, 2.1000e-01
1, 5, 7.5000e+01, 2.6045e+01, 3.5000e-01
1, 5, 7.5000e+01, 1.9432e+01, 6.0000e-01
1, 5, 7.5000e+01, 1.4910e+01, 9.5000e-01
