# This file is generated on 06-Dec-2021 at 12:10:29 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 37.5GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 6, 3.7500e+01, 4.1724e+00, 5.1000e+00
1, 6, 3.7500e+01, 3.1617e+00, 8.3000e+00
1, 6, 3.7500e+01, 2.5200e+00, 1.2000e+01
1, 6, 3.7500e+01, 1.8333e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.3054e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.0216e+00, 4.5000e+01
1, 6, 3.7500e+01, 8.9857e-01, 6.0000e+01
1, 6, 3.7500e+01, 8.3653e-01, 8.0000e+01
1, 6, 3.7500e+01, 8.0807e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
1, 7, 3.7500e+01, 5.9064e+01, 1.0000e-02
1, 7, 3.7500e+01, 5.0904e+01, 1.6000e-02
1, 7, 3.7500e+01, 4.2544e+01, 2.7000e-02
1, 7, 3.7500e+01, 3.5247e+01, 4.5000e-02
1, 7, 3.7500e+01, 2.8569e+01, 7.7000e-02
1, 7, 3.7500e+01, 2.2944e+01, 1.3000e-01
1, 7, 3.7500e+01, 1.8527e+01, 2.1000e-01
1, 7, 3.7500e+01, 1.4659e+01, 3.5000e-01
1, 7, 3.7500e+01, 1.1344e+01, 6.0000e-01
1, 7, 3.7500e+01, 9.0481e+00, 9.5000e-01
1, 7, 3.7500e+01, 6.7433e+00, 1.7000e+00
1, 7, 3.7500e+01, 5.0230e+00, 3.0000e+00
1, 7, 3.7500e+01, 3.7664e+00, 5.1000e+00
1, 7, 3.7500e+01, 2.8441e+00, 8.3000e+00
1, 7, 3.7500e+01, 2.2618e+00, 1.2000e+01
1, 7, 3.7500e+01, 1.6423e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.1677e+00, 3.0000e+01
1, 7, 3.7500e+01, 9.1135e-01, 4.5000e+01
1, 7, 3.7500e+01, 7.9921e-01, 6.0000e+01
1, 7, 3.7500e+01, 7.4077e-01, 8.0000e+01
1, 7, 3.7500e+01, 7.1290e-01, 9.8000e+01
